ts,set_idx,rep_idx,state,live_up_norm,live_cadence,last_down_vel_deg_s,last_up_vel_deg_s,cycle_s,idle_top_s,depth_min_knee_deg,mot_live,mot_live_label,mot_rep,mot_rep_label
1757737354.446,2,0,TOP,0.0990,0.36,50.42,16.69,,,,50.0,Neutral,,
1757737354.525,2,0,TOP,0.1080,0.36,50.42,16.69,,,,50.0,Neutral,,
1757737354.605,2,0,TOP,0.1073,0.36,50.42,16.69,,,,50.0,Neutral,,
1757737354.683,2,0,TOP,0.0000,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737354.761,2,0,TOP,0.1092,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737354.839,2,0,TOP,0.1473,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737354.922,2,0,TOP,-0.0000,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737355.018,2,0,TOP,0.6522,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737355.101,2,0,TOP,-0.0000,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737355.185,2,0,TOP,0.0470,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737355.260,2,0,TOP,0.2419,0.35,50.42,16.69,,,,50.0,Neutral,,
1757737355.339,2,0,TOP,0.6728,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737355.419,2,0,TOP,0.1043,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737355.505,2,0,TOP,0.0823,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737355.590,2,0,TOP,-0.0000,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737355.668,2,0,TOP,0.3274,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737355.745,2,0,TOP,0.4297,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737355.828,2,0,TOP,0.0216,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737355.919,2,0,TOP,0.0977,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737356.003,2,0,TOP,0.1413,0.34,50.42,16.69,,,,50.0,Neutral,,
1757737356.082,2,0,TOP,0.0000,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.164,2,0,TOP,0.0109,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.244,2,0,TOP,-0.0000,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.331,2,0,TOP,-0.0000,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.407,2,0,TOP,1.1393,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.484,2,0,TOP,0.0567,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.561,2,0,TOP,0.2255,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.637,2,0,TOP,0.0000,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.722,2,0,TOP,0.0108,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.806,2,0,TOP,0.0000,0.33,50.42,16.69,,,,50.0,Neutral,,
1757737356.900,2,0,TOP,0.0219,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737356.987,2,0,TOP,0.1948,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.068,2,0,TOP,0.0042,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.152,2,0,TOP,0.0253,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.231,2,0,TOP,0.0000,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.310,2,0,TOP,0.2194,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.394,2,0,TOP,0.5732,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.474,2,0,TOP,0.0306,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.553,2,0,TOP,0.1131,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.635,2,0,TOP,0.2907,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.714,2,0,TOP,-0.0000,0.32,50.42,16.69,,,,50.0,Neutral,,
1757737357.791,2,0,TOP,0.0000,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737357.876,2,0,TOP,0.0309,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737357.979,2,0,TOP,0.0018,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.068,2,0,TOP,0.0000,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.158,2,0,TOP,0.0002,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.245,2,0,TOP,0.8429,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.322,2,0,TOP,0.0000,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.405,2,0,TOP,0.1854,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.492,2,0,TOP,0.1437,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.580,2,0,TOP,0.0642,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.668,2,0,TOP,0.0000,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.754,2,0,TOP,-0.0000,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.836,2,0,DESCENT,0.0000,0.31,50.42,16.69,,,,50.0,Neutral,,
1757737358.916,2,0,DESCENT,0.0000,0.30,50.42,16.69,,,,50.0,Neutral,,
1757737358.996,2,0,DESCENT,0.5790,0.30,50.42,16.69,,,,50.0,Neutral,,
1757737359.079,2,0,DESCENT,0.0000,0.30,50.42,16.69,,,,50.0,Neutral,,
1757737359.163,2,0,BOTTOM,1.3080,0.30,106.33,16.69,,,,50.0,Neutral,,
1757737359.241,2,0,BOTTOM,0.2302,0.30,106.33,16.69,,,,50.0,Neutral,,
1757737359.319,2,0,ASCENT,1.0783,0.30,106.33,16.69,,,,91.2,Motivated,,
1757737359.402,2,0,ASCENT,3.2657,0.30,106.33,16.69,,,,100.0,Motivated,,
1757737359.482,2,0,ASCENT,0.6379,0.30,106.33,16.69,,,,14.1,Demotivated,,
1757737359.588,2,1,TOP,2.5781,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737359.666,2,1,TOP,-0.0000,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737359.753,2,1,TOP,0.3820,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737359.831,2,1,TOP,0.2127,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737359.914,2,1,TOP,-0.0000,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737359.981,2,1,TOP,0.4870,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737360.052,2,1,TOP,0.1125,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737360.124,2,1,TOP,0.2463,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737360.195,2,1,TOP,0.0000,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737360.273,2,1,TOP,-0.0000,100.00,106.33,128.93,,,,50.0,Neutral,,
1757737360.367,2,1,TOP,0.0000,99.99,106.33,128.93,,,,50.0,Neutral,,
1757737360.483,2,1,TOP,0.0000,99.94,106.33,128.93,,,,50.0,Neutral,,
1757737360.569,2,1,DESCENT,-0.0000,99.81,106.33,128.93,,,,50.0,Neutral,,
1757737360.645,2,1,DESCENT,0.0000,99.54,106.33,128.93,,,,50.0,Neutral,,
1757737360.726,2,1,DESCENT,0.0000,98.96,106.33,128.93,,,,50.0,Neutral,,
1757737360.800,2,1,ASCENT,-0.0000,98.02,78.11,128.93,,,,50.0,Neutral,,
1757737360.871,2,1,ASCENT,-0.0000,96.60,78.11,128.93,,,,0.0,Demotivated,,
1757737360.943,2,1,ASCENT,3.4520,94.48,78.11,128.93,,,,100.0,Motivated,,
1757737361.012,2,1,ASCENT,3.4570,91.68,78.11,128.93,,,,100.0,Motivated,,
1757737361.083,2,1,ASCENT,3.0442,87.99,78.11,128.93,,,,100.0,Motivated,,
1757737361.152,2,1,ASCENT,0.9657,83.56,78.11,128.93,,,,59.6,Motivated,,
1757737361.245,2,2,TOP,0.3092,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.319,2,2,TOP,1.0797,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.390,2,2,TOP,0.0000,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.466,2,2,TOP,0.2263,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.537,2,2,TOP,0.0000,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.614,2,2,TOP,0.4639,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.683,2,2,TOP,0.0000,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.755,2,2,TOP,-0.0000,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.826,2,2,TOP,0.4722,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.898,2,2,TOP,0.2152,100.00,78.11,59.09,,,,50.0,Neutral,,
1757737361.990,2,2,TOP,0.3094,99.99,78.11,59.09,,,,50.0,Neutral,,
1757737362.063,2,2,TOP,0.0000,99.97,78.11,59.09,,,,50.0,Neutral,,
1757737362.136,2,2,TOP,0.0000,99.92,78.11,59.09,,,,50.0,Neutral,,
1757737362.207,2,2,TOP,-0.0000,99.79,78.11,59.09,,,,50.0,Neutral,,
1757737362.277,2,2,TOP,1.2828,99.53,78.11,59.09,,,,50.0,Neutral,,
1757737362.348,2,2,TOP,0.0057,99.04,78.11,59.09,,,,50.0,Neutral,,
1757737362.419,2,2,TOP,0.2523,98.19,78.11,59.09,,,,50.0,Neutral,,
1757737362.492,2,2,TOP,0.0000,96.82,78.11,59.09,,,,50.0,Neutral,,
1757737362.564,2,2,TOP,0.2618,94.80,78.11,59.09,,,,50.0,Neutral,,
1757737362.645,2,2,TOP,0.9160,91.62,78.11,59.09,,,,50.0,Neutral,,
1757737362.731,2,2,TOP,0.0000,86.97,78.11,59.09,,,,50.0,Neutral,,
1757737362.810,2,2,TOP,0.5094,81.65,78.11,59.09,,,,50.0,Neutral,,
1757737362.888,2,2,DESCENT,0.0000,75.62,78.11,59.09,,,,50.0,Neutral,,
1757737362.987,2,2,ASCENT,0.4327,67.14,40.35,59.09,,,,50.0,Neutral,,
1757737363.061,2,2,TOP,0.5959,60.71,40.35,379.32,,,,50.0,Neutral,,
1757737363.130,2,2,TOP,0.0000,54.81,40.35,379.32,,,,50.0,Neutral,,
1757737363.202,2,2,TOP,0.4649,48.89,40.35,379.32,,,,50.0,Neutral,,
1757737363.385,2,2,TOP,0.0719,36.01,40.35,379.32,,,,50.0,Neutral,,
1757737363.455,2,2,TOP,0.1014,32.02,40.35,379.32,,,,50.0,Neutral,,
1757737363.531,2,2,TOP,0.0079,28.17,40.35,379.32,,,,50.0,Neutral,,
1757737363.650,2,2,TOP,0.0000,23.11,40.35,379.32,,,,50.0,Neutral,,
1757737835.043,1,0,TOP,0.1284,0.38,0.00,0.00,,,,50.0,Neutral,,
1757737835.149,1,0,TOP,0.1016,0.38,0.00,0.00,,,,50.0,Neutral,,
1757737835.227,1,0,TOP,0.0697,0.38,0.00,0.00,,,,50.0,Neutral,,
1757737835.312,1,0,TOP,-0.0000,0.37,0.00,0.00,,,,50.0,Neutral,,
1757737835.387,1,0,TOP,0.6765,0.37,0.00,0.00,,,,50.0,Neutral,,
1757737835.463,1,0,TOP,-0.0000,0.37,0.00,0.00,,,,50.0,Neutral,,
1757737835.541,1,0,TOP,0.0519,0.36,0.00,0.00,,,,50.0,Neutral,,
1757737835.625,1,0,TOP,0.0672,0.36,0.00,0.00,,,,50.0,Neutral,,
1757737835.717,1,0,TOP,0.0769,0.36,0.00,0.00,,,,50.0,Neutral,,
1757737835.819,1,0,TOP,0.2666,0.35,0.00,0.00,,,,50.0,Neutral,,
1757737835.905,1,0,TOP,0.0593,0.35,0.00,0.00,,,,50.0,Neutral,,
1757737835.987,1,0,TOP,0.7962,0.35,0.00,0.00,,,,50.0,Neutral,,
1757737836.064,1,0,TOP,0.3550,0.34,0.00,0.00,,,,50.0,Neutral,,
1757737836.146,1,0,TOP,0.1746,0.34,0.00,0.00,,,,50.0,Neutral,,
1757737836.306,1,0,TOP,0.1011,0.34,0.00,0.00,,,,50.0,Neutral,,
1757737836.411,1,0,TOP,0.0520,0.33,0.00,0.00,,,,50.0,Neutral,,
1757737836.493,1,0,TOP,0.7465,0.33,0.00,0.00,,,,50.0,Neutral,,
1757737836.572,1,0,TOP,0.4250,0.33,0.00,0.00,,,,50.0,Neutral,,
1757737836.651,1,0,TOP,-0.0000,0.33,0.00,0.00,,,,50.0,Neutral,,
1757737836.731,1,0,TOP,0.0980,0.33,0.00,0.00,,,,50.0,Neutral,,
1757737836.811,1,0,TOP,0.1702,0.32,0.00,0.00,,,,50.0,Neutral,,
1757737836.905,1,0,TOP,0.2468,0.32,0.00,0.00,,,,50.0,Neutral,,
1757737836.996,1,0,TOP,0.0000,0.32,0.00,0.00,,,,50.0,Neutral,,
1757737837.084,1,0,TOP,0.3230,0.32,0.00,0.00,,,,50.0,Neutral,,
1757737837.167,1,0,TOP,0.1834,0.31,0.00,0.00,,,,50.0,Neutral,,
1757737837.246,1,0,TOP,0.1892,0.31,0.00,0.00,,,,50.0,Neutral,,
1757737837.346,1,0,TOP,0.1928,0.31,0.00,0.00,,,,50.0,Neutral,,
1757737837.426,1,0,TOP,0.0000,0.31,0.00,0.00,,,,50.0,Neutral,,
1757737837.504,1,0,TOP,0.0000,0.31,0.00,0.00,,,,50.0,Neutral,,
1757737837.586,1,0,TOP,0.0000,0.31,0.00,0.00,,,,50.0,Neutral,,
1757737837.666,1,0,TOP,0.3018,0.30,0.00,0.00,,,,50.0,Neutral,,
1757737837.741,1,0,TOP,0.2134,0.30,0.00,0.00,,,,50.0,Neutral,,
1757737837.818,1,0,TOP,0.0190,0.30,0.00,0.00,,,,50.0,Neutral,,
1757737837.902,1,0,TOP,0.0000,0.30,0.00,0.00,,,,50.0,Neutral,,
1757737837.989,1,0,TOP,0.0000,0.30,0.00,0.00,,,,50.0,Neutral,,
1757737838.071,1,0,TOP,0.0000,0.30,0.00,0.00,,,,50.0,Neutral,,
1757737838.167,1,0,TOP,0.0684,0.30,0.00,0.00,,,,50.0,Neutral,,
1757737838.261,1,0,TOP,0.0248,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.340,1,0,TOP,0.0125,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.419,1,0,TOP,0.1068,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.500,1,0,TOP,0.1038,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.578,1,0,TOP,0.1254,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.655,1,0,TOP,0.1073,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.734,1,0,TOP,0.0000,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.813,1,0,TOP,0.1900,0.29,0.00,0.00,,,,50.0,Neutral,,
1757737838.888,1,0,TOP,0.5292,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737838.966,1,0,TOP,0.0000,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.057,1,0,TOP,-0.0000,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.152,1,0,TOP,0.1950,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.238,1,0,TOP,0.1204,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.321,1,0,TOP,0.0137,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.401,1,0,TOP,0.0000,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.482,1,0,TOP,0.0000,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.559,1,0,TOP,0.2098,0.28,0.00,0.00,,,,50.0,Neutral,,
1757737839.640,1,0,TOP,0.0000,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737839.720,1,0,TOP,0.0000,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737839.799,1,0,TOP,0.3924,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737839.887,1,0,TOP,0.0519,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737839.986,1,0,TOP,0.0823,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737840.066,1,0,TOP,0.0000,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737840.152,1,0,TOP,-0.0000,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737840.240,1,0,TOP,0.2588,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737840.330,1,0,TOP,0.2305,0.27,0.00,0.00,,,,50.0,Neutral,,
1757737841.173,1,0,TOP,0.7996,0.26,0.00,0.00,,,,50.0,Neutral,,
1757737841.258,1,0,TOP,0.1927,0.26,0.00,0.00,,,,50.0,Neutral,,
1757737841.404,1,0,TOP,0.3187,0.26,0.00,0.00,,,,50.0,Neutral,,
1757737841.485,1,0,TOP,0.2836,0.26,0.00,0.00,,,,50.0,Neutral,,
1757737841.571,1,0,TOP,-0.0000,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737841.663,1,0,TOP,0.0458,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737841.743,1,0,TOP,0.0000,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737841.818,1,0,TOP,0.3137,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737841.897,1,0,TOP,0.0441,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737841.972,1,0,TOP,0.2602,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737842.055,1,0,TOP,0.0464,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737842.140,1,0,TOP,0.0000,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737842.222,1,0,TOP,0.1492,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737842.481,1,0,TOP,0.0000,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737842.565,1,0,TOP,0.2702,0.25,0.00,0.00,,,,50.0,Neutral,,
1757737842.968,1,0,TOP,0.0000,0.24,0.00,0.00,,,,50.0,Neutral,,
1757737846.269,1,0,TOP,0.1162,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.345,1,0,TOP,-0.0000,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.423,1,0,TOP,0.7750,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.506,1,0,TOP,0.8740,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.582,1,0,TOP,0.4824,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.659,1,0,TOP,0.4587,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.739,1,0,TOP,0.1218,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.820,1,0,TOP,-0.0000,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737846.904,1,0,TOP,0.8307,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737847.005,1,0,TOP,0.3603,0.23,0.00,0.00,,,,50.0,Neutral,,
1757737847.094,1,0,TOP,0.4380,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.173,1,0,TOP,0.3114,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.252,1,0,TOP,-0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.336,1,0,TOP,-0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.413,1,0,TOP,-0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.494,1,0,TOP,0.8621,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.573,1,0,TOP,0.0662,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.650,1,0,TOP,0.2165,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.736,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.832,1,0,TOP,-0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.909,1,0,TOP,0.0613,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737847.988,1,0,TOP,0.1984,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.065,1,0,TOP,0.1327,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.145,1,0,TOP,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.226,1,0,DESCENT,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.304,1,0,DESCENT,0.3805,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.384,1,0,DESCENT,0.3737,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.466,1,0,DESCENT,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.540,1,0,DESCENT,0.0000,0.22,0.00,0.00,,,,50.0,Neutral,,
1757737848.628,1,0,ASCENT,0.1604,0.22,46.97,0.00,,,,17.6,Demotivated,,
1757737848.720,1,0,ASCENT,0.4680,0.22,46.97,0.00,,,,50.0,Neutral,,
1757737848.804,1,1,TOP,0.5632,0.22,46.97,94.67,,,,50.0,Neutral,,
1757737848.894,1,1,TOP,1.7633,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737848.980,1,1,TOP,0.0898,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.065,1,1,TOP,0.1841,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.143,1,1,TOP,0.0000,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.228,1,1,TOP,0.0351,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.311,1,1,TOP,0.0093,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.397,1,1,TOP,0.3709,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.478,1,1,TOP,0.4180,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.558,1,1,TOP,0.1018,100.00,46.97,94.67,,,,50.0,Neutral,,
1757737849.636,1,1,TOP,0.1993,99.99,46.97,94.67,,,,50.0,Neutral,,
1757737849.711,1,1,TOP,0.4423,99.96,46.97,94.67,,,,50.0,Neutral,,
1757737849.788,1,1,DESCENT,0.0000,99.87,46.97,94.67,,,,50.0,Neutral,,
1757737849.868,1,1,DESCENT,0.0000,99.64,46.97,94.67,,,,50.0,Neutral,,
1757737849.946,1,1,ASCENT,0.6003,99.19,49.15,94.67,,,,50.0,Neutral,,
1757737850.031,1,1,ASCENT,0.1189,98.26,49.15,94.67,,,,0.1,Demotivated,,
1757737850.110,1,1,ASCENT,-0.0000,96.77,49.15,94.67,,,,0.0,Demotivated,,
1757737850.190,1,1,ASCENT,2.7706,94.47,49.15,94.67,,,,100.0,Motivated,,
1757737850.289,1,1,ASCENT,3.8636,90.23,49.15,94.67,,,,100.0,Motivated,,
1757737850.371,1,1,ASCENT,0.1654,85.43,49.15,94.67,,,,0.1,Demotivated,,
1757737850.449,1,2,TOP,0.4596,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737850.532,1,2,TOP,-0.0000,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737850.608,1,2,TOP,0.0971,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737850.687,1,2,TOP,0.0000,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737850.765,1,2,TOP,0.1013,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737850.841,1,2,TOP,0.0962,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737850.918,1,2,TOP,-0.0000,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737850.997,1,2,TOP,0.2791,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737851.075,1,2,TOP,0.3006,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737851.154,1,2,TOP,-0.0000,100.00,49.15,27.42,,,,50.0,Neutral,,
1757737851.233,1,2,TOP,0.1978,99.99,49.15,27.42,,,,50.0,Neutral,,
1757737851.316,1,2,TOP,0.0000,99.95,49.15,27.42,,,,50.0,Neutral,,
1757737851.394,1,2,DESCENT,0.0000,99.84,49.15,27.42,,,,50.0,Neutral,,
1757737851.472,1,2,DESCENT,0.4618,99.60,49.15,27.42,,,,50.0,Neutral,,
1757737851.552,1,2,DESCENT,0.7513,99.09,49.15,27.42,,,,50.0,Neutral,,
1757737851.640,1,2,ASCENT,0.1829,98.01,54.57,27.42,,,,0.2,Demotivated,,
1757737851.724,1,2,ASCENT,0.0870,96.24,54.57,27.42,,,,0.1,Demotivated,,
1757737851.808,1,2,ASCENT,0.1211,93.51,54.57,27.42,,,,0.1,Demotivated,,
1757737851.889,1,2,ASCENT,4.4919,89.85,54.57,27.42,,,,100.0,Motivated,,
1757737868.084,2,0,TOP,0.0459,0.37,54.57,57.07,,,,50.0,Neutral,,
1757737868.154,2,0,TOP,0.0995,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.224,2,0,TOP,-0.0000,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.292,2,0,TOP,0.7575,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.362,2,0,TOP,0.1253,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.430,2,0,TOP,0.0000,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.502,2,0,TOP,0.0000,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.572,2,0,TOP,0.4547,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.643,2,0,TOP,0.1130,0.36,54.57,57.07,,,,50.0,Neutral,,
1757737868.716,2,0,TOP,0.1201,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737868.786,2,0,TOP,0.1117,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737868.856,2,0,TOP,-0.0000,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737868.930,2,0,TOP,0.0201,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737869.000,2,0,TOP,0.1244,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737869.068,2,0,TOP,-0.0000,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737869.137,2,0,TOP,0.0000,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737869.207,2,0,TOP,0.1267,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737869.281,2,0,TOP,0.4312,0.35,54.57,57.07,,,,50.0,Neutral,,
1757737869.354,2,0,TOP,0.2481,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.425,2,0,TOP,-0.0000,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.524,2,0,TOP,0.0000,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.599,2,0,TOP,0.0831,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.682,2,0,TOP,0.0435,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.764,2,0,TOP,0.0000,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.838,2,0,TOP,0.0000,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.911,2,0,TOP,0.1586,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737869.981,2,0,TOP,1.2831,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737870.053,2,0,TOP,0.0206,0.34,54.57,57.07,,,,50.0,Neutral,,
1757737870.126,2,0,TOP,0.5162,0.33,54.57,57.07,,,,50.0,Neutral,,
1757737870.217,2,0,TOP,0.2085,0.33,54.57,57.07,,,,50.0,Neutral,,
1757737870.291,2,0,TOP,0.0000,0.33,54.57,57.07,,,,50.0,Neutral,,
1757737870.365,2,0,TOP,0.0000,0.33,54.57,57.07,,,,50.0,Neutral,,
1757737870.440,2,0,TOP,0.2257,0.33,54.57,57.07,,,,50.0,Neutral,,
1757737870.514,2,0,TOP,0.0000,0.33,54.57,57.07,,,,50.0,Neutral,,
1757737870.586,2,0,TOP,1.3205,0.33,54.57,57.07,,,,50.0,Neutral,,
1757737870.659,2,0,TOP,0.0000,0.33,54.57,57.07,,,,50.0,Neutral,,
